title,station,price,info,img,phone 
云景西里南区 正规两居 南北通透,云景西里南区,4200元/月,周边配套小区出来就是德克士青年餐厅等饮食场所北面有购物大厦蓝岛大厦美食街贵友大厦淘宝城等等配套成熟工商农业建设等多家银行方便交通出行公交站牌是云景里公交站公交车有647327通勤班车938587668802805810通7通10通21通22等距离梨园地铁站两站地出门右拐到云景里南大街有807公交车直达国贸房源亮点云景西里南区正规两居室南北通透家具家电齐全业主自住诚心出租,"['https://image1.ljcdn.com/110000-inspection/adff1fdb-a695-4deb-b5f9-762668f2d1ff.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7f6f8edb-9884-4e4c-b598-bc006e023c3a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/58696011-7949-4ce1-bb1d-8adef520c3e3.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a8091a02-26ba-4477-9267-3805932d35f9.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2f296e17-80ae-4f9f-9cd6-b03f295e8dc8.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/dc805c38-0bb3-4bf4-96f7-34973f35913b.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/4f168cbc-ca97-443c-a08e-45a045972332.jpg.600x450.jpg']",40087916552994
金融街 西单  房间温馨 看房方便,新文化街,6200元/月,周边配套此房所在位置是金融街商圈和西单商圈的交汇处设施齐全银行医院公园餐厅商场等设施齐全交通方便地铁公交阡陌交通四通八达出行方便房源亮点房子是朝南向的一居室是正规的板楼的房子户型方正采光和视野都比较不错小区在新文化街街道上文化气息浓厚人文素质高小区安静卧室带个阳台居住舒适度高交通出行小区南边800米是2号线长椿街地铁站来自高德地图西边1000米是12号线复兴门地铁站来自高德地图东边500米是24号线宣武门地铁站来自高德地图不管您是上班还是出行旅游都比较方便,"['https://image1.ljcdn.com/110000-inspection/4e19ae08-e0b8-4961-985e-7fe51fcf80b8.jpg.600x_副本.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ffaea2e1-4bed-45cd-861c-d8311539b1e0.jpg.600x_副本.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8973b4e0-4461-4688-ae3b-3f20fd780505.jpg.600x_副本.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/5341d12c-b417-4f53-884d-2fb69ab0730a.jpg.600x_副本.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1d1d1ffb-210e-4d8a-9cb4-ab9dfa28812a.jpg.600x_副本.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/1c4075b3-35cf-4c5b-ae72-77ae54387d8c.png.600x450.jpg']",
水上华城 3室2厅 21000元,水上华城,21000元/月,,"['https://image1.ljcdn.com/110000-inspection/5c70c199-0a2f-4db9-8487-4934eb177af8.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7ac0dde1-88bc-4ffc-93a4-12911440aef9.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9ace53c7-ae2f-47df-a37f-d94fb8b06378.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9ad5d3b4-6af0-4f58-b822-7f5bc160c04a.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/abf18328-17f5-4458-b375-5bd716af9d31.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/489f3779-b87b-43a0-a7eb-f0d69497c0b7.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/80f2060b-4bbf-4daa-8d91-b796ad2a945b.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3fd691f3-9e60-4cd9-a5a3-74ee50375488.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d6b7473f-ef99-4253-a1b1-d722cafce468.JPG.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/55fce271-dea2-4bfc-8115-29e5b0b824d3.jpg.600x450.jpg']",40087785528604
熙旺中心 2房间1卫 4000元,熙旺中心,4000元/月,,[],40087916557333
裕民东里 1室1厅 6000元,裕民东里,6000元/月,,"['https://image1.ljcdn.com/110000-inspection/be5e5b1d-598f-4247-b991-671f68e91e30.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/001e20e8-62a9-45c9-b6ea-51cc891db6fb.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0e592427-65b4-4ab4-a8ac-f01180812566.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fa1696a7-6139-4f9d-bb4f-0b0b35f5e449.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ab864712-feb6-4e34-8e65-a04b59710856.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/10b61100-c5c9-4997-b467-6d377b01871a.png.600x450.jpg']",40085978006545
华远铭悦世家自用装修自用配置中央空调南北透大户型,华远铭悦,10000元/月,房源亮点房子是业主自用的装修跟配置南北透的170平大面积户型屋内采用的是中央空调用水都是软水更有利身体健康一体洗碗机等等找靠谱的居家之人小区介绍小区是13年的新小区一个院共有六栋居民楼楼间距大没有任何遮挡采光好小区居住环境安静安保都很好是居家的好去处周边配套夏银行宽板凳火锅呷哺呷哺博纳影城迪卡侬购物庆丰包子铺交通出行小区出门门口就是公交车站分别是通6路13路14路810路和T107路途径土桥地铁站到国贸出行方便,"['https://image1.ljcdn.com/110000-inspection/3d083d3c-d51a-4467-ac01-b5943432615e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/15ec1c8d-5c9c-48ff-abb4-692f5b4a5079.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6994c034-4a8a-403d-af6e-316dc4c63d15.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/47780edf-07f3-4f33-988c-2406ee2d9e9e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7e883893-9583-40b0-b8d8-4d04da30bea5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/975ed105-e2b1-4903-9d88-1f37baac25ff.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1c59f20d-0bab-4c41-808b-5c872c0d7412.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c25cbfa4-647b-4833-8082-82678632371b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/bda1e05b-6918-415f-aa89-adf6190141d7.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/cca2cce8-cd97-4f0f-9839-65ab843ad492.png.600x450.jpg']",40087857824286
世爵源墅 4室1厅 12000元,世爵源墅,12000元/月,,"['https://image1.ljcdn.com/110000-inspection/997efcab-da5f-42de-84f5-cde41beccfc9.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/64d7aba7-8d88-4e13-aa0d-6a3c7b9d05c0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7f8436f2-fba5-4ec9-912f-78a78e818b2b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3e629550-56c3-4e00-950f-721574503936.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/34295b99-9cba-4470-a4de-2b35fd711e3d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ecef574a-1b35-487d-b548-8687c5862153.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/aada425c-61ac-4eda-975e-2ce1b733ba11.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ef385b57-6441-447a-8121-efa00dab6489.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a47095f4-68d5-4480-ae1e-47412280550e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/343ae5e0-19ec-4bb8-830a-6c0efb858c07.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/81d573d1-4e1a-4396-8efd-5c772f171e16.jpg.600x.jpg.600x450.jpg']",
鲁谷74号院 电科院宿舍南向正规一居室 拎包入住,鲁谷74号院,4700元/月,房源亮点房子是单位宿舍小区居住人员相对稳定单位管理完善24小时安保户型介绍房子是南向正规一室一厅卧室带一个南向的阳台厨房和卫生间带南向的窗户装修描述房子业主两年前装修保持的相对比较干净也是按照自己住的标注来装的,"['https://image1.ljcdn.com/110000-inspection/test-224f387b-124d-42a5-a598-d62a4e35c667.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_upload70893a04-fe74-4487-890f-a4049043e302.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_upload4849e3d9-ac62-4254-bb17-49859c5376b6.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadd936d3ba-5699-43c8-8a9e-c99ace02701c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadba202550-d4ee-4db0-8429-de1eb5c0d3bc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_upload7711fd7c-e02c-4be6-b1da-f7070c6c0b15.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/test-399e4e90-fd44-4820-a608-76de9828533c.png.600x450.jpg']",
西潞园二里 2室1厅 2600元,西潞园二里,2600元/月,,"['https://image1.ljcdn.com/110000-inspection/test-305cad0a-8fde-4ff5-8de0-42a890310e4a.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-44fe1473-5639-489c-963e-b7b96fed751c.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-6583ac3a-c4e1-4146-937b-fee0cbb1ca16.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-bcce7496-592e-40d7-b391-1e10b548f8ca.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-75761de4-4d8a-4d9b-a477-e37dd109eb31.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-d576b5c4-aa34-447f-9862-ad8d484c37be.png.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/test-7f4ea877-dd5e-4873-aca2-56ebf3e58aa9.png.600x450.jpg']",40088975299942
整租 中关村 科源小区一层带院,科源小区,17000元/月,出租原因业主因为工作原因要搬到别的地方居住房子已经租好了所以此房用来出租也可以增加收益价钱可谈房源亮点房子是科源小区里面大面积的精装房南北通透业主自住头回出租周边配套此房处于中关村本部校区内适合陪读的一家人周边交通商业都比较方便,"['https://image1.ljcdn.com/110000-inspection/2cf44942-d90b-4739-8da6-f0d8f9be2945.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/abfc4d5a-3358-4419-86aa-cddff626c46f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/031c48e1-5b7f-4b7e-aa92-eadba13f9542.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f550eb2c-4124-4d2a-ad1a-a1ac9d7fd285.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/77baf6e6-4fac-423a-b793-01ad85efd0ab.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a75a0a0d-68c9-408d-a9bb-2c625260bd5d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2f1739ed-38d3-4b8f-afe2-5da06033d039.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/50f86cd1-fe26-4ade-a27a-d3bb541b3845.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f0341e9d-fa0e-406a-80b4-5bfdd672f35b.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/e164f46a-e857-4fa2-a23c-3118d2ed8ccb3.jpg.600x450.jpg']",40089178864743
盛德大厦 1室1厅 13000元,盛德大厦,13000元/月,,"['https://image1.ljcdn.com/110000-inspection/58a24acb-0a3a-4ec8-a178-c70bd2ab9d5d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2c1257eb-d8e0-4815-8cfe-929a2462f7d9.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9e85ba61-a8c5-4c8d-ab37-2ac19b20b4c1.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9dce1d00-4941-4fc9-bdc6-a60871a8b5cb.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6d0f4dd7-bab3-4fc8-bb7e-5f1503f2a248.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/ca6b6ed9-a934-49ab-8847-e4b5a36dbb8d.jpg.600x450.jpg']",40086038897047
北四环  大两居 家具家电齐全 3梯8户,华严北里8号院,8500元/月,房源亮点两个卧室基本一样大主卧室带阳台稍微小点采光不错客厅有一个正东向窗户交通出行小区门口有健翔桥东公交站多线公交路过远一些有一个站8号线奥体中心站周边配套此房子位置在北四环边上靠近院内安静不吵有大润发超市和家乐福超市楼下有小超市满足平常购物需求,"['https://image1.ljcdn.com/110000-inspection/5de36b47-db5a-4e06-8139-83879438a8e0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f99b2b96-cc7f-45f6-b1ea-afc3f494dcce.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7799eaa9-6016-4316-a051-34a960c8d0be.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/76d56570-3f60-4369-bb06-32b1b0919ada.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3cd3aca1-ead4-4186-9693-ce1abe9f3fdd.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/c4b3e965-2ca2-413c-b7b0-ecc55db2774a.png.600x450.jpg']",40083136113534
金隅凤麟洲上叠 东五环内的别墅，邻小区公园空房出租,金隅凤麟洲,30000元/月,房源亮点西区上叠空房出租挨着西区公园可以接受办公随时起租看房方便交通出行公交姚家园西站350路431路496路499快499路502路619路640路650路672路673路989路特16路夜25路运通111线运通122线出行方便周边配套购物方便家乐福商场大悦城民航医院工商银行中国银行农业银行小区介绍此房是金隅集团开发小区环境好自带三万平米公园有人工湖有慢跑道树荫鸟语花香开发商自持物业级物业24小时安保监控系统完善人文素养高适合居住户型介绍此房是08年建成的西区是叠拼区总高51层112层为下叠345层为上叠此房为上叠南北通透户型好一层有一个挑高62米的大客厅客厅面宽82米大落地窗宽敞舒适一层有一个卧室可以做老人房每个卧室都赠送阳台有大露台,"['https://image1.ljcdn.com/110000-inspection/f358d7fa-3fda-46d3-b8df-d17e58f5517d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4ba5d3b4-eaef-4048-8eb8-bcae0b03156f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d98a8cb0-e74d-4a61-897b-3d7e35173a5d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/31e447c3-6d3d-4d6b-b11c-8aed69a09f72.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/166e8f38-524c-4c48-a798-0bf36e7599d0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/36b83bc6-b6a6-4f73-862a-f9d5a4abb211.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6786da9c-76f1-4a89-8e23-2f17bfecaa69.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8e9d0e74-ce0d-4981-8913-1f98849fafc0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3d8aa906-4b93-4a12-9d8a-2ffc1ac284bb.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/43dc0b85-f2ba-4b11-80d7-b7c8be10c1e6.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8b358dc7-10c0-4647-907c-7cf021b65cdc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b450caf8-222b-43e6-82cd-f60c39527697.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/91d9f81b-c692-44fb-8a38-fb4a2d5e80ee.png.600x450.jpg']",40087939283119
自由季 1房间1卫 6000元,自由季,6000元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/334a138a-2af1-4d02-8d1d-81c680d7f298.png.600x450.jpg'],40085990890808
方安苑 2室1厅 6800元,方安苑,6800元/月,,"['https://image1.ljcdn.com/110000-inspection/f38b1dc8-7345-4a51-bbc5-87bfa2462ad0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ea49b231-a26d-4432-9680-c457beb4468e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/984d0399-cc42-43fb-9a4a-a7d3de19283c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/03fe5701-3373-4021-b487-e22c9729b879.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0cd38a04-939b-4ac4-8380-7ee876a23c4f.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/d36b327e-c281-45ab-be7e-be52147a3420.png.600x450.jpg']",40087970036565
莲花池东路甲5号院 3室1厅 13000元,莲花池东路甲5号院,13000元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/72545626-813b-41e4-b730-b5d679c015b4.png.600x450.jpg'],40083136117928
金贸中心 2房间1卫 19000元,金贸中心,19000元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/84519925-c318-4cc9-ac0d-83810cd49ace.png.600x450.jpg'],40080507767119
华润物业 翡翠城 停车方便 近地铁 生活便利 看房随时,翡翠城一期,10000元/月,小区介绍翡翠城一期本小区主要由130多套栋独栋别墅3栋联排别墅1栋双拼别墅2栋叠拼别墅5栋点式公寓楼组成共居住280多户24小时保安巡逻集中供暖物业费26元每平米生活高品质低消费周边配套距离滨河公园和翡翠城公园300米左右距离物美大卖场500米左右距离绿地缤纷成800米左右距离宜家荟聚800米左右交通出行距离4号线高米店北站822米距离南五环入口600米左右距离京开高速1000米左右出行方便交通便利,"['https://image1.ljcdn.com/110000-inspection/93d70587-016d-44c6-b219-d3a6c2f3d113.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1e0adabe-190e-4d04-bc68-3828928f78d5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f483a33e-bd72-4ba6-9641-ff9acac529a9.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6c0cd136-0da6-4128-94b4-2a86375f4c35.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/75a39a74-1474-4654-b68c-809199d4878c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0f256b06-1b1d-4083-a782-fd98749cb97d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2deec3fb-4d15-45aa-9671-f856b038954e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/371b4803-1d8f-49f6-bce6-aacc938a866c.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/832bff0b-9061-470f-837a-56b74bd6e8db.jpg.600x450.jpg']",
华贸城 3室2厅 16000元,华贸城,16000元/月,,"['https://image1.ljcdn.com/110000-inspection/fad53f5a-0488-43be-bd2b-a9b4a9889789.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/099651e0-b010-488d-9ab9-0a9e9b7fa312.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4580a7dc-92d3-4617-90c0-c83f04aac5e3.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1c6d48e0-aab8-49e3-943b-1f18a4799001.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a7e71ced-2088-4f95-a51f-95f0cac3b033.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/976464f7-7b8b-4e84-a5e1-cd44936af4a5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/5788d865-87ed-4105-bb07-2788c1f33f44.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2444d56f-645d-4a46-830f-2ff17ed4be4a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c40de80d-dd94-4292-b37f-d816dabb35ac.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3bff004e-1015-4f4b-b7f1-8c5ea93e4b32.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/22697838-3a68-4c52-8a86-4b94a8bf8871.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/6f3cc7b4-6730-4543-b1f0-bab39fa8ee349.jpg.600x450.jpg']",40087968081858
东方太阳城 3室2厅 6500元,东方太阳城,6500元/月,,"['https://image1.ljcdn.com/110000-inspection/cdf830cb-15eb-4c22-9fb2-bda338349664.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d6f16dbc-c003-47b0-99ff-67b287d173d7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/5e89545b-1b54-45c9-b24d-b0aa58127911.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6fafc474-d3e9-49a8-a5a5-9a945850f150.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/679c8a85-7daa-4822-a191-b36d13dc978d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f773a06a-5390-4b28-8362-2ec4aac8e555.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9a13d000-feb1-4967-a3ca-01bfb9b51746.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/48764fa5-8b2a-4b37-b2a9-f9f8e9c9c017.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/6270f7f8-fe2d-496d-9036-05e573d5cddf.png.600x.png.600x450.jpg']",40087791016339
海子角东里 3室1厅 3300元,海子角东里,3300元/月,,"['https://image1.ljcdn.com/110000-inspection/1f984402-91d5-48b3-9897-6d76b6ea40ca.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c9d45a1f-9931-41fb-81b7-c83cb609df75.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/cd2c3db9-2d4d-48eb-b337-8afa9b9caa86.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/372e3f32-cfbb-4e37-b615-ff12ee1bb24d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/31b50e88-7895-4d2b-962f-c22102d78d5b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1d9e60a8-3053-40c4-9cab-ccc4a3b49e83.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0f205636-0c63-47f6-b18f-a21b4cfa4b7a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7d9c3c7c-0993-4adf-8fe0-283cb3dda656.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/cb2f0be1-a208-4d42-8182-2cd056117f36.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0a4829e4-b22e-415f-a166-714f86f54a11.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/47989daf-e542-4f50-b4a9-4cf702344577.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1e8a0134-cbdd-400e-aac6-c08e6faea430.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/654d1cce-5073-48a2-be44-6ccda407bdff.png.600x450.jpg']",40087890355912
